Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Fold,Oversampler,Variant,SVM,Sampler_Status,Sampler_Detail,Majority_Before,Minority_Before,Majority_After,Minority_After,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,ADASYN,Baseline,--,success,fit_resample,2971,47,2971,2959,2912,2912,0,2912,0.0141,0.0048,0.0048
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BorderlineSMOTE,Baseline,--,success,fit_resample,2971,47,2971,2971,2924,2924,0,2924,0.0152,0.0052,0.0052
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",2971,47,2971,2971,2924,2924,0,2924,0.0468,0.016,0.016
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,SVMSMOTE,Baseline,--,success,fit_resample,2971,47,2971,2971,2924,2924,0,2924,0.0698,0.0239,0.0239
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,2971,47,2068,249,202,202,903,-701,0.1106,0.5478,0.5478
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,2971,47,2068,148,101,101,903,-802,0.1511,1.4962,1.4962
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,2971,47,2971,339,292,292,0,292,0.0315,0.1079,0.1079
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,2971,47,2971,193,146,146,0,146,0.1111,0.761,0.761
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,2971,47,2068,52,5,5,903,-898,0.1,20.0013,20.0013
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,2971,47,2068,50,3,3,903,-900,0.1286,42.855,42.855
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,2971,47,2068,2062,2015,2015,903,1112,0.1041,0.0517,0.0517
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,None,None,--,not_applied,baseline_no_resampling,2972,46,2972,46,0,0,0,0,0.0009,,
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,SMOTE,Baseline,--,success,fit_resample,2972,46,2972,2972,2926,2926,0,2926,0.0061,0.0021,0.0021
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,ADASYN,Baseline,--,success,fit_resample,2972,46,2972,2972,2926,2926,0,2926,0.0079,0.0027,0.0027
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BorderlineSMOTE,Baseline,--,success,fit_resample,2972,46,2972,2972,2926,2926,0,2926,0.0136,0.0046,0.0046
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",2972,46,2973,2972,2926,2926,0,2927,0.3716,0.127,0.127
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,SVMSMOTE,Baseline,--,success,fit_resample,2972,46,2972,2972,2926,2926,0,2926,0.0583,0.0199,0.0199
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,2972,46,2082,252,206,206,890,-684,0.1076,0.5224,0.5224
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,2972,46,2082,149,103,103,890,-787,0.1724,1.6742,1.6742
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,2972,46,2972,339,293,293,0,293,0.0285,0.0973,0.0973
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,2972,46,2972,193,147,147,0,147,0.0956,0.6502,0.6502
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,2972,46,2082,51,5,5,890,-885,0.1022,20.4463,20.4463
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,2972,46,2082,49,3,3,890,-887,0.1489,49.6173,49.6173
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,2972,46,2097,2082,2036,2036,875,1161,0.1085,0.0533,0.0533
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,None,None,--,not_applied,baseline_no_resampling,4020,60,4020,60,0,0,0,0,0.0009,,
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,SMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0076,0.0019,0.0019
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,ADASYN,Baseline,--,success,fit_resample,4020,60,4027,4020,3960,3960,0,3967,0.0209,0.0053,0.0053
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BorderlineSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0103,0.0026,0.0026
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4020,60,4021,4020,3960,3960,0,3961,0.0478,0.0121,0.0121
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,SVMSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0763,0.0193,0.0193
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4020,60,3173,99,39,39,847,-808,0.9397,24.0939,24.0939
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4020,60,3173,540,480,480,847,-367,1.0218,2.1288,2.1288
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4020,60,4020,103,43,43,0,43,0.0212,0.4922,0.4922
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4020,60,4020,526,466,466,0,466,0.08,0.1717,0.1717
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4020,60,3173,62,2,2,847,-845,0.9147,457.3534,457.3534
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4020,60,3173,65,5,5,847,-842,1.9814,396.2795,396.2795
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4020,60,3177,3173,3113,3113,843,2270,1.7462,0.561,0.561
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,None,None,--,not_applied,baseline_no_resampling,4020,60,4020,60,0,0,0,0,0.0012,,
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,SMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0074,0.0019,0.0019
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,ADASYN,Baseline,--,success,fit_resample,4020,60,4033,4020,3960,3960,0,3973,0.0103,0.0026,0.0026
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BorderlineSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0171,0.0043,0.0043
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4020,60,4022,4020,3960,3960,0,3962,0.0457,0.0115,0.0115
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,SVMSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0451,0.0114,0.0114
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4020,60,3163,106,46,46,857,-811,2.2247,48.3633,48.3633
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4020,60,3163,632,572,572,857,-285,1.6327,2.8543,2.8543
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4020,60,4020,71,11,11,0,11,0.0212,1.9262,1.9262
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4020,60,4020,782,722,722,0,722,0.0776,0.1075,0.1075
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4020,60,3163,61,1,1,857,-856,0.6394,639.3569,639.3569
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4020,60,3163,64,4,4,857,-853,0.8038,200.9391,200.9391
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4020,60,3165,3163,3103,3103,855,2248,0.806,0.2597,0.2597
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,None,None,--,not_applied,baseline_no_resampling,4020,60,4020,60,0,0,0,0,0.0017,,
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,SMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0105,0.0027,0.0027
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,ADASYN,Baseline,--,success,fit_resample,4020,60,4029,4020,3960,3960,0,3969,0.0109,0.0027,0.0027
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BorderlineSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0108,0.0027,0.0027
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4020,60,4022,4020,3960,3960,0,3962,0.5707,0.1441,0.1441
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,SVMSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0464,0.0117,0.0117
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4020,60,3164,75,15,15,856,-841,0.6938,46.2559,46.2559
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4020,60,3164,472,412,412,856,-444,0.7606,1.8462,1.8462
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4020,60,4020,96,36,36,0,36,0.0902,2.5051,2.5051
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4020,60,4020,573,513,513,0,513,0.1934,0.377,0.377
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4020,60,3164,61,1,1,856,-855,0.9286,928.5629,928.5629
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4020,60,3164,62,2,2,856,-854,0.7765,388.2669,388.2669
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4020,60,3168,3164,3104,3104,852,2252,0.8236,0.2653,0.2653
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,None,None,--,not_applied,baseline_no_resampling,4020,60,4020,60,0,0,0,0,0.0009,,
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,SMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0071,0.0018,0.0018
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,ADASYN,Baseline,--,success,fit_resample,4020,60,4024,4020,3960,3960,0,3964,0.0678,0.0171,0.0171
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BorderlineSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.011,0.0028,0.0028
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",4020,60,4020,4020,3960,3960,0,3960,0.0397,0.01,0.01
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,SVMSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0433,0.0109,0.0109
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4020,60,3170,61,1,1,850,-849,1.0334,1033.3514,1033.3514
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4020,60,3170,567,507,507,850,-343,1.0692,2.109,2.109
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4020,60,4020,63,3,3,0,3,0.0195,6.4887,6.4887
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4020,60,4020,832,772,772,0,772,0.0785,0.1016,0.1016
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4020,60,3170,62,2,2,850,-848,0.6135,306.7443,306.7443
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4020,60,3170,66,6,6,850,-844,0.7926,132.1054,132.1054
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4020,60,3178,3170,3110,3110,842,2268,1.0016,0.3221,0.3221
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,None,None,--,not_applied,baseline_no_resampling,4020,60,4020,60,0,0,0,0,0.0009,,
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,SMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0074,0.0019,0.0019
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,ADASYN,Baseline,--,success,fit_resample,4020,60,4029,4020,3960,3960,0,3969,0.0104,0.0026,0.0026
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BorderlineSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0109,0.0028,0.0028
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4020,60,4021,4020,3960,3960,0,3961,0.0489,0.0124,0.0124
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,SVMSMOTE,Baseline,--,success,fit_resample,4020,60,4020,4020,3960,3960,0,3960,0.0632,0.016,0.016
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4020,60,3173,74,14,14,847,-833,0.7678,54.8455,54.8455
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4020,60,3173,585,525,525,847,-322,0.8206,1.5631,1.5631
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4020,60,4020,69,9,9,0,9,0.0837,9.3033,9.3033
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4020,60,4020,320,260,260,0,260,0.1899,0.7304,0.7304
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4020,60,3173,62,2,2,847,-845,1.0587,529.3649,529.3649
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4020,60,3173,66,6,6,847,-841,0.9085,151.4132,151.4132
Satellite,Satellite,40900,5100,36,67.0,Extreme,Features > 30,3,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4020,60,3185,3173,3113,3113,835,2278,0.7577,0.2434,0.2434
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,None,None,--,not_applied,baseline_no_resampling,4038,458,4038,458,0,0,0,0,0.001,,
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,SMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0131,0.0037,0.0037
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,ADASYN,Baseline,--,success,fit_resample,4038,458,4045,4038,3580,3580,0,3587,0.1486,0.0415,0.0415
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BorderlineSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.034,0.0095,0.0095
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4038,458,4039,4038,3580,3580,0,3581,0.7074,0.1976,0.1976
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,SVMSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0875,0.0244,0.0244
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4038,458,3453,480,22,22,585,-563,0.7653,34.7878,34.7878
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4038,458,3453,785,327,327,585,-258,0.8061,2.4652,2.4652
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4038,458,4038,588,130,130,0,130,0.142,1.092,1.092
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4038,458,4038,815,357,357,0,357,0.3754,1.0514,1.0514
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4038,458,3453,486,28,28,585,-557,1.004,35.8576,35.8576
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4038,458,3453,467,9,9,585,-576,0.6325,70.279,70.279
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4038,458,3453,3453,2995,2995,585,2410,0.997,0.3329,0.3329
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,None,None,--,not_applied,baseline_no_resampling,4038,458,4038,458,0,0,0,0,0.0009,,
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,SMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0117,0.0033,0.0033
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,ADASYN,Baseline,--,success,fit_resample,4038,458,4040,4038,3580,3580,0,3582,0.0277,0.0077,0.0077
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BorderlineSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0277,0.0077,0.0077
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4038,458,4040,4038,3580,3580,0,3582,1.2433,0.3473,0.3473
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,SVMSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0962,0.0269,0.0269
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4038,458,3455,505,47,47,583,-536,0.8123,17.2836,17.2836
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4038,458,3455,776,318,318,583,-265,1.1133,3.5008,3.5008
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4038,458,4038,589,131,131,0,131,0.1273,0.9719,0.9719
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4038,458,4038,836,378,378,0,378,0.3348,0.8856,0.8856
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4038,458,3455,493,35,35,583,-548,0.714,20.3991,20.3991
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4038,458,3455,463,5,5,583,-578,0.8588,171.7559,171.7559
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4038,458,3460,3455,2997,2997,578,2419,0.6753,0.2253,0.2253
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,None,None,--,not_applied,baseline_no_resampling,4038,458,4038,458,0,0,0,0,0.0009,,
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,SMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0248,0.0069,0.0069
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,ADASYN,Baseline,--,success,fit_resample,4038,458,4038,4032,3574,3574,0,3574,0.0339,0.0095,0.0095
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BorderlineSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.0272,0.0076,0.0076
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4038,458,4040,4038,3580,3580,0,3582,0.3555,0.0993,0.0993
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,SVMSMOTE,Baseline,--,success,fit_resample,4038,458,4038,4038,3580,3580,0,3580,0.1046,0.0292,0.0292
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4038,458,3471,465,7,7,567,-560,0.9004,128.6232,128.6232
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4038,458,3471,805,347,347,567,-220,1.042,3.0028,3.0028
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4038,458,4038,617,159,159,0,159,0.1752,1.1017,1.1017
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4038,458,4038,875,417,417,0,417,0.3566,0.8551,0.8551
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4038,458,3471,492,34,34,567,-533,0.8572,25.2131,25.2131
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4038,458,3471,471,13,13,567,-554,0.9457,72.7487,72.7487
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4038,458,3471,3463,3005,3005,567,2438,0.6413,0.2134,0.2134
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,None,None,--,not_applied,baseline_no_resampling,4039,457,4039,457,0,0,0,0,0.0009,,
